140211475967.693,652583217.2298778
140405601907.35,653485424.5411848
140648258381.548,654613094.3982495
140951577414.0052,656022530.5370903
141141150886.476,656903336.0232122
141378116674.0219,658004234.1565726
141674322175.3561,659380171.7805535
141859449586.2365,660240019.5071456
142090857674.1732,661314694.6512376
142380115843.9091,662657808.2945489
142560901046.743,663497112.520303
142786881226.6677,664546073.2922543
143069354260.6306,665856982.0521044
143245898600.7704,666676118.8799533
143466577521.8972,667699821.6397454
143742423675.463,668979070.738883
143914826027.6804,669778364.3579444
144130327241.5475,670777192.9937197
144399700881.5781,672025222.6388845
144568057680.1264,672804921.7737271
144778501675.4114,673779152.6404403
145041553319.3417,674996243.0344853
145205958579.929,675756478.6616148
145411462807.5437,676706216.5896646
145668339152.1042,677892385.3113308
145989427840.312,679373200.4115446
146190104125.4109,680297421.376828
146440944548.4673,681450961.173816
146754486649.9153,682889482.3653499
146950445317.0602,683786154.5608543
147195387631.7491,684903595.6134952
147501555609.7291,686293360.2230108
147692904920.2776,687156701.0832177
147932085841.8641,688227871.0278608
148231055594.8398,689548798.5542439
148417911268.894,690359646.3894508
148651489116.2499,691348179.5730079
148943505003.8127,692520405.6794183
149126072429.1106,693195941.0501199
149354420361.2107,693938094.521795
149497262096.5557,694324390.4200732
149586604102.1175,694529621.2606565
149698363560.2258,694745062.4128574
149838196216.7421,694952555.8841841
150013183807.1312,695128494.0011612
150232172107.5043,695251054.6526529
150506191225.7814,695306900.5425147
150677566440.6304,695306586.0511411
150891869607.4178,695282540.3434874
151159844033.6685,695227770.1727911
151327368834.8813,695183733.122759
151536808137.901,695121271.9329066
151798648373.1335,695034616.1365926
151962317420.1849,694976735.4265735
152166920314.9252,694901313.7181621
152422695604.4263,694803231.4788153
152742442286.5794,694676080.7727745
152942296973.5785,694594582.8954136
153192127050.2916,694490988.5116473
153504430284.6044,694359312.5779228
153699627485.1176,694275992.0165992
153943631173.9657,694170929.8201499
154248645680.7636,694038400.7545367
154439284736.0257,693954988.0219918
154677588348.0676,693850186.0269743
154975474605.076,693718457.3419541
155161656977.7924,693635766.5997174
155394388332.7048,693532063.229552
155685307369.0142,693401964.0678638
155867134287.6688,693320414.7370927
156094420438.4291,693218250.0144076
156378531745.6635,693090223.8708087
156556103216.3436,693010043.5463533
156778069464.9036,692909658.3123411
157055530063.9402,692783949.5466818
157228944417.3085,692705263.9307137
157445713855.9003,692606790.9327744
157716677855.639,692483533.1418836
157886031531.0037,692406410.0255599
158097724823.3317,692309919.5501136
158362343211.7542,692189181.0931549
158527730656.4741,692113653.5841279
158734465938.2728,692019178.0234511
158992886492.135,691900987.0869732
159315914320.8135,691753109.8386964
159517807855.1674,691660614.1578519
159770175937.2289,691544922.4898833
