0,0
14609216.72956997,68001.41169795036
32870737.61774642,153003.1760989383
55697638.69079205,259255.38125405
84231264.97399519,392070.6371569111
119898297.7371764,558089.706189719
164482088.5491732,765613.5411584105
220211826.842191,1025018.332801579
289873999.3613577,1349274.319121687
376951714.4674473,1754594.296962908
485798857.5008158,2261244.261348103
621857784.9636052,2894556.704437265
791931442.2117789,3686197.238890515
1004523510.513917,4675747.876543178
1270263590.785958,5912686.125913449
1436351138.067336,6685772.504766355
1643960569.03484,7652130.449011054
1903472352.832962,8860077.833337741
2065667214.928259,9615044.922511827
2268410789.532816,10558753.75571699
2521840253.065014,11738389.75290788
2838627075.073802,13212934.67984792
3036618834.636552,14134525.2197819
3284108529.537989,15286513.35188006
3593470641.027696,16726498.44980769
3786821956.668754,17626489.0979451
4028511096.83419,18751477.36675296
4330622515.164783,20157712.63785669
4519442147.729305,21036609.64552857
4755466684.209923,22135230.86516968
5050497348.187094,23508507.32704037
5234891509.423924,24366805.0802048
5465384206.900642,25439677.23308714
5753500072.367447,26780767.3636722
5933572484.673897,27618948.66101066
6158662996.138335,28666675.2454471
6440026129.326398,29976333.41757611
6615878084.092743,30794869.74207202
6835693023.777852,31818040.11175352
7110461692.470654,33097003.01747969
7282192107.057192,33896354.80163186
7496855121.658569,34895544.49714428
7765183884.218094,36144531.56214051
7932889357.596792,36925148.44696068
8142521195.824743,37900919.51953171
8404560988.131546,39120633.30777428
8568335855.223592,39882954.39571442
8773054435.725065,40835855.72337274
9028952656.080694,42026982.33234026
9348825423.258314,43515890.51410855
9548745898.063618,44446458.08269407
9798646486.487419,45609667.49448998
10111022214.04623,47063679.18242063
10306257039.25764,47972436.44384964
10550300565.87171,49108382.97332574
10855354966.45527,50528316.0609147
11046013962.46985,51415774.1985829
11284337702.76487,52525096.82494082
11582242370.72766,53911750.03612214
11768432784.01192,54778408.25244953
12001170796.06554,55861730.97867185
12292093303.99592,57215884.31710671
12473919867.41265,58062230.1143433
12701203067.29796,59120162.31820067
12985307060.27883,60442577.50603627
13162872052.00002,61269086.96048637
13384828287.42675,62302223.73731793
13662273575.08698,63593644.64366306
13835676876.12596,64400782.67348253
14052430998.35562,65409705.17094251
14323373644.76402,66670858.2303008
14492712795.1592,67459078.85701787
14704386729.2348,68444354.60197659
14968979140.68721,69675949.22287285
15134349394.369,70445695.82677959
15341062207.69866,71407879.0445628
15599453218.44753,72610608.00859219
15922441972.60782,74114019.12223879
16124309938.70499,75053651.01646215
16376644890.62084,76228190.82791129
16692063571.56613,77696365.50377588
16889200242.08901,78613974.62605794
17135621074.73846,79760985.97440383
17443647106.91731,81194750.07425956
17636163372.14076,82090852.5881668
17876808698.36133,83210980.67782179
18177615347.81116,84611140.70711169
18365619499.00315,85486240.67850468
18600624682.87393,86580115.59174916
18894381154.68429,87947459.15325211
19077978945.0205,88802048.83382677
19307476178.00529,89870285.88523588
19594347711.49685,91205582.12209995
19773642415.5475,92040142.22628342
19997760790.85345,93083342.30884683
