0,0
233747467.804805,1088022.588393157
525931802.5506297,2448050.823789735
708547011.7610085,3298068.470858868
936816023.2677286,4360590.529636923
1222152287.641327,5688743.103017946
1400487452.86928,6518838.461329241
1623406409.398202,7556457.659162051
1902055105.049921,8853481.656364741
2076210539.826906,9664121.654566407
2293904833.292346,10677421.65226417
2566022700.115067,11944046.64930119
2736096366.874131,12735687.27240108
2948688450.317388,13725238.05122356
3214428554.612723,14962176.52466951
3380516119.792366,15735263.07052671
3588125576.261556,16701621.25279769
3847637396.839642,17909568.98055721
4009832284.696191,18664536.31036206
4212575894.511719,19608245.47256943
4466005406.773047,20787881.92525228
4782792297.087034,22262427.490986
4980784103.526102,23184018.46950167
5228273861.567146,24336007.19257247
5537636059.106238,25775993.09629515
5730987432.561257,26675984.28605621
5972676649.372525,27800973.27318624
6274788170.374842,29207209.50698688
6463607870.994628,30086107.1530489
6699632496.76213,31184729.21055754
6994663278.96017,32558006.78233527
7179057517.827528,33416305.26463514
7409550316.40476,34489178.36744345
7697666314.615382,35830269.74584948
7877738813.490841,36668451.85729413
8102829437.078456,37716179.49653573
8384192716.55246,39025839.04548697
8560044766.217761,39844376.26352443
8779859828.292929,40867547.78600925
9054628655.876764,42146512.18901803
9226359173.110931,42945864.94084343
9441022319.647423,43945055.88056536
9709351252.80829,45194044.55512392
9877056836.028318,45974662.47666986
10086688815.04737,46950434.87854457
10348728788.8118,48170150.3807974
10512503772.40926,48932472.56965414
10717222501.90033,49885375.30566938
10973120913.75514,51076503.72560108
11292993928.55949,52565414.25037858
11492914562.8042,53495983.3282868
11742815355.60138,54659194.67558759
12055191346.58419,56113208.85958096
12250426340.94073,57021967.72450165
12494470083.878,58157916.30557083
12799524762.53643,59577852.03177907
12990183936.6905,60465311.86058656
13228507904.37499,61574636.64651694
13526412863.96792,62961292.62880597
13712603463.70632,63827952.61766637
13945341713.37152,64911277.60366555
14236264525.4408,66265433.83604471
14418091282.97718,67111781.48121382
14645374729.89013,68169716.03760144
14929479038.51955,69492134.23297022
15107044231.40627,70318645.60501014
15329000722.50743,71351784.81998877
15606446336.37252,72643208.83860026
15779849845.03179,73450348.85016911
15996604230.84889,74459273.86456133
16267547213.10935,75720430.13244364
16436886577.01594,76508652.7998089
16648560781.89247,77493931.13394904
16913153537.97761,78725529.05151995
